"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"68817099999","2021-02-17T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0307,2","+0109,1","10089,1",,"240,M,+0308,1","240,N,+0132,1","99999,9,10077,1","8,1,005,1,+999,9",,"4,99,0077,1,999","SYN08068817 36/// /2508 10307 20109 30077 40089 58005 333 10308 20132 91015 555 91009=",
"68817099999","2021-02-17T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","270,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0266,1","+0158,1","10086,1",,"240,M,+0309,1","240,N,+0264,1","99999,9,10074,1","7,1,003,1,+999,9",,"4,99,0088,1,999","SYN07068817 46/// /2710 10266 20158 30074 40086 57003 333 10309 20264 91017=",
"68817099999","2021-02-17T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","190,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0223,1","+0150,1","10110,1",,"120,M,+0309,1","120,N,+0223,1","99999,9,10098,1","3,1,013,1,+999,9",,"4,99,0072,1,999","SYN08068817 36/// /1907 10223 20150 30098 40110 53013 333 10309 20223 91014 555 91011=",
"68817099999","2021-02-17T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0195,1","+0135,1","10130,1",,"240,M,+0309,1","240,N,+0195,1","99999,9,10117,1","2,1,017,1,+999,9",,"4,99,0031,1,999","SYN07068817 46/// /2703 10195 20135 30117 40130 52017 333 10309 20195 91006=",
"68817099999","2021-02-18T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0184,1","+0120,1","10133,1",,"120,M,+0309,1","120,N,+0184,1","99999,9,10120,1","3,1,001,1,+999,9",,"4,99,0015,1,999","SYN08068817 36/// /0702 10184 20120 30120 40133 53001 333 10309 20184 91003 555 91013=",
"68817099999","2021-02-18T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0146,1","+0108,1","10132,1",,"240,M,+0309,1","240,N,+0146,1","99999,9,10119,1","6,1,003,1,+999,9",,"4,99,0015,1,999","SYN07068817 46/// /0102 10146 20108 30119 40132 56003 333 10309 20146 91003=",
"68817099999","2021-02-18T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0156,1","+0132,1","10149,1",,"240,N,+0139,1",,"99999,9,10136,1","3,1,008,1,+999,9",,"4,99,0026,1,999","SYN08068817 36/// /0702 10156 20132 30136 40149 53008 333 20139 91005 555 10309 91014=",
"68817099999","2021-02-18T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","360,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0170,1","+0137,1","10162,1",,"240,M,+0174,1","240,N,+0139,1","99999,9,10149,1","2,1,011,1,+999,9",,"4,99,0046,1,999","SYN07068817 46/// /3603 10170 20137 30149 40162 52011 333 10174 20139 91009=",
"68817099999","2021-02-18T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","260,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0251,1","+0096,1","10153,1",,"240,M,+0252,1","240,N,+0139,1","99999,9,10141,1","7,1,006,1,+999,9",,"4,99,0103,1,999","SYN08068817 36/// /2612 10251 20096 30141 40153 57006 333 10252 20139 91020 555 91015=",
"68817099999","2021-02-18T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0248,1","+0108,1","10148,1",,"240,M,+0263,1","240,N,+0237,1","99999,9,10136,1","7,1,006,1,+999,9",,"4,99,0118,1,999","SYN07068817 46/// /1708 10248 20108 30136 40148 57006 333 10263 20237 91023=",
"68817099999","2021-02-18T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0204,1","+0100,1","10160,1",,"120,M,+0263,1","120,N,+0204,1","99999,9,10148,1","3,1,005,1,+999,9",,"4,99,0093,1,999","SYN08068817 36/// /1709 10204 20100 30148 40160 53005 333 10263 20204 91018 555 91016=",
"68817099999","2021-02-18T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0195,1","+0130,1","10160,1",,"240,M,+0263,1","240,N,+0195,1","99999,9,10147,1","1,1,002,1,+999,9",,"4,99,0118,1,999","SYN07068817 46/// /1713 10195 20130 30147 40160 51002 333 10263 20195 91023=",
"68817099999","2021-02-19T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0190,1","+0134,1","10142,1",,"120,M,+0263,1","120,N,+0190,1","99999,9,10129,1","8,1,008,1,+999,9",,"4,99,0134,1,999","SYN08068817 36/// /1816 10190 20134 30129 40142 58008 333 10263 20190 91026 555 91014=",
"68817099999","2021-02-19T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0188,1","+0132,1","10134,1",,"240,M,+0263,1","240,N,+0187,1","99999,9,10121,1","7,1,011,1,+999,9",,"4,99,0124,1,999","SYN07068817 46/// /1813 10188 20132 30121 40134 57011 333 10263 20187 91024=",
"68817099999","2021-02-19T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0200,1","+0118,1","10141,1",,"240,N,+0186,1",,"99999,9,10129,1","3,1,005,1,+999,9",,"4,99,0129,1,999","SYN08068817 36/// /1714 10200 20118 30129 40141 53005 333 20186 91025 555 10263 91014=",
"68817099999","2021-02-19T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","340,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0235,1","+0117,1","10138,1",,"240,M,+0240,1","240,N,+0186,1","99999,9,10126,1","7,1,001,1,+999,9",,"4,99,0057,1,999","SYN07068817 46/// /3403 10235 20117 30126 40138 57001 333 10240 20186 91011=",
"68817099999","2021-02-21T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0213,1","+0100,1","10174,1",,"240,M,+0226,1","240,N,+0210,1","99999,9,10162,1","8,1,002,1,+999,9",,"4,99,0129,1,999","SYN07068817 46/// /1713 10213 20100 30162 40174 58002 333 10226 20210 91025=",
"68817099999","2021-02-21T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0185,1","+0094,1","10174,1","12,0004,3,1","120,M,+0226,1","120,N,+0184,1","99999,9,10161,1","7,1,005,1,+999,9",,"4,99,0134,1,999","SYN09268817 16/// /1715 10185 20094 30161 40174 57005 69942 333 10226 20184 91026 555 20004 91017=",
"68817099999","2021-02-21T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0181,1","+0079,1","10180,1",,"240,M,+0226,1","240,N,+0179,1","99999,9,10167,1","3,1,002,1,+999,9",,"4,99,0175,1,999","SYN07068817 46/// /1720 10181 20079 30167 40180 53002 333 10226 20179 91034=",
"68817099999","2021-02-22T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0178,1","+0087,1","10164,1","18,0004,3,1","120,M,+0226,1","120,N,+0176,1","99999,9,10151,1","8,1,003,1,+999,9",,"4,99,0118,1,999","SYN09268817 16/// /1711 10178 20087 30151 40164 58003 69943 333 10226 20176 91023 555 20004 91016=",
"68817099999","2021-02-22T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","030,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0144,1","+0075,1","10158,1",,"240,M,+0226,1","240,N,+0141,1","99999,9,10145,1","8,1,003,1,+999,9",,"4,99,0015,1,999","SYN07068817 46/// /0302 10144 20075 30145 40158 58003 333 10226 20141 91003=",
"68817099999","2021-02-22T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0176,1","+0074,1","10166,1","24,0004,3,1","240,N,+0133,1",,"99999,9,10153,1","2,1,006,1,+999,9",,"4,99,0010,1,999","SYN09268817 16/// /0000 10176 20074 30153 40166 52006 69944 333 20133 91002 555 10226 20004 91016=",
"68817099999","2021-02-22T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0223,1","+0109,1","10169,1",,"240,M,+0223,1","240,N,+0133,1","99999,9,10157,1","2,1,005,1,+999,9",,"4,99,0026,1,999","SYN07068817 46/// /0102 10223 20109 30157 40169 52005 333 10223 20133 91005=",
"68817099999","2021-02-22T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0253,1","+0123,1","10155,1",,"240,M,+0258,1","240,N,+0133,1","99999,9,10143,1","8,1,010,1,+999,9",,"4,99,0051,1,999","SYN08068817 36/// /0102 10253 20123 30143 40155 58010 333 10258 20133 91010 555 91015=",
"68817099999","2021-02-22T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","160,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0234,1","+0119,1","10139,1",,"240,M,+0261,1","240,N,+0233,1","99999,9,10127,1","7,1,010,1,+999,9",,"4,99,0103,1,999","SYN07068817 46/// /1613 10234 20119 30127 40139 57010 333 10261 20233 91020=",
"68817099999","2021-02-22T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0189,1","+0108,1","10149,1",,"120,M,+0261,1","120,N,+0188,1","99999,9,10136,1","3,1,007,1,+999,9",,"4,99,0093,1,999","SYN08068817 36/// /1806 10189 20108 30136 40149 53007 333 10261 20188 91018 555 91014=",
"68817099999","2021-02-22T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0170,1","+0109,1","10162,1",,"240,M,+0261,1","240,N,+0159,1","99999,9,10149,1","2,1,011,1,+999,9",,"4,99,0010,1,999","SYN07068817 46/// /0000 10170 20109 30149 40162 52011 333 10261 20159 91002=",
"68817099999","2021-02-23T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0161,1","+0102,1","10159,1",,"120,M,+0261,1","120,N,+0149,1","99999,9,10146,1","9,9,000,1,+999,9",,"4,99,0015,1,999","SYN08068817 36/// /0000 10161 20102 30146 40159 50000 333 10261 20149 91003 555 91015=",
"68817099999","2021-02-23T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0150,1","+0102,1","10157,1",,"240,M,+0261,1","240,N,+0146,1","99999,9,10144,1","6,1,002,1,+999,9",,"4,99,0021,1,999","SYN07068817 46/// /3002 10150 20102 30144 40157 56002 333 10261 20146 91004=",
"68817099999","2021-02-23T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0176,1","+0114,1","10173,1",,"240,N,+0142,1",,"99999,9,10160,1","3,1,008,1,+999,9",,"4,99,0010,1,999","SYN08068817 36/// /0000 10176 20114 30160 40173 53008 333 20142 91002 555 10261 91017=",
"68817099999","2021-02-23T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0211,1","+0121,1","10179,1",,"240,M,+0221,1","240,N,+0142,1","99999,9,10167,1","3,1,005,1,+999,9",,"4,99,0036,1,999","SYN07068817 46/// /3602 10211 20121 30167 40179 53005 333 10221 20142 91007=",
"68817099999","2021-02-23T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0265,1","+0141,1","10172,1",,"240,M,+0265,1","240,N,+0142,1","99999,9,10160,1","8,1,006,1,+999,9",,"4,99,0072,1,999","SYN08068817 36/// /2804 10265 20141 30160 40172 58006 333 10265 20142 91014 555 91017=",
"68817099999","2021-02-23T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0243,1","+0151,1","10162,1",,"240,M,+0270,1","240,N,+0239,1","99999,9,10150,1","7,1,007,1,+999,9",,"4,99,0077,1,999","SYN07068817 46/// /2709 10243 20151 30150 40162 57007 333 10270 20239 91015=",
"68817099999","2021-02-23T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","260,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0218,1","+0152,1","10171,1",,"120,M,+0270,1","120,N,+0218,1","99999,9,10159,1","3,1,006,1,+999,9",,"4,99,0041,1,999","SYN08068817 36/// /2604 10218 20152 30159 40171 53006 333 10270 20218 91008 555 91017=",
"68817099999","2021-02-23T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0199,1","+0143,1","10177,1",,"240,M,+0270,1","240,N,+0183,1","99999,9,10164,1","2,1,007,1,+999,9",,"4,99,0010,1,999","SYN07068817 46/// /0000 10199 20143 30164 40177 52007 333 10270 20183 91002=",
"68817099999","2021-02-24T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","330,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0186,1","+0149,1","10166,1",,"120,M,+0270,1","120,N,+0177,1","99999,9,10153,1","8,1,006,1,+999,9",,"4,99,0036,1,999","SYN08068817 36/// /3303 10186 20149 30153 40166 58006 333 10270 20177 91007 555 91016=",
"68817099999","2021-02-24T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0204,1","+0150,1","10156,1",,"240,M,+0270,1","240,N,+0175,1","99999,9,10144,1","7,1,008,1,+999,9",,"4,99,0124,1,999","SYN07068817 46/// /1712 10204 20150 30144 40156 57008 333 10270 20175 91024=",
"68817099999","2021-02-24T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0210,1","+0145,1","10164,1",,"240,N,+0175,1",,"99999,9,10152,1","3,1,004,1,+999,9",,"4,99,0124,1,999","SYN08068817 36/// /1712 10210 20145 30152 40164 53004 333 20175 91024 555 10270 91016=",
"68817099999","2021-02-24T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","160,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0232,1","+0153,1","10160,1",,"240,M,+0235,1","240,N,+0175,1","99999,9,10148,1","9,9,000,1,+999,9",,"4,99,0108,1,999","SYN07068817 46/// /1613 10232 20153 30148 40160 50000 333 10235 20175 91021=",
"68817099999","2021-02-24T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0239,1","+0144,1","10151,1",,"240,M,+0255,1","240,N,+0175,1","99999,9,10139,1","8,1,008,1,+999,9",,"4,99,0139,1,999","SYN08068817 36/// /1814 10239 20144 30139 40151 58008 333 10255 20175 91027 555 91015=",
"68817099999","2021-02-24T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0232,1","+0138,1","10134,1",,"240,M,+0257,1","240,N,+0232,1","99999,9,10122,1","8,1,008,1,+999,9",,"4,99,0149,1,999","SYN07068817 46/// /1717 10232 20138 30122 40134 58008 333 10257 20232 91029=",
"68817099999","2021-02-24T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0113,1","99999,9,9,N","999999,9,9,9","+0213,1","+0138,1","10138,1",,"120,M,+0257,1","120,N,+0213,1","99999,9,10126,1","3,1,001,1,+999,9",,"4,99,0206,1,999","SYN08068817 36/// /1822 10213 20138 30126 40138 53001 333 10257 20213 91040 555 91013=",
"68817099999","2021-02-24T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0124,1","99999,9,9,N","999999,9,9,9","+0207,1","+0146,1","10139,1",,"240,M,+0257,1","240,N,+0207,1","99999,9,10127,1","1,1,006,1,+999,9",,"4,99,0196,1,999","SYN07068817 46/// /1724 10207 20146 30127 40139 51006 333 10257 20207 91038=",
"68817099999","2021-02-25T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0134,1","99999,9,9,N","999999,9,9,9","+0212,1","+0135,1","10136,1",,"120,M,+0257,1","120,N,+0205,1","99999,9,10124,1","7,1,003,1,+999,9",,"4,99,0216,1,999","SYN08068817 36/// /1726 10212 20135 30124 40136 57003 333 10257 20205 91042 555 91013=",
"68817099999","2021-02-25T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0139,1","99999,9,9,N","999999,9,9,9","+0204,1","+0137,1","10122,1",,"240,M,+0257,1","240,N,+0204,1","99999,9,10110,1","8,1,005,1,+999,9",,"4,99,0221,1,999","SYN07068817 46/// /1727 10204 20137 30110 40122 58005 333 10257 20204 91043=",
"68817099999","2021-02-25T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0144,1","99999,9,9,N","999999,9,9,9","+0206,1","+0136,1","10133,1",,"240,N,+0197,1",,"99999,9,10121,1","3,1,007,1,+999,9",,"4,99,0237,1,999","SYN08068817 36/// /1728 10206 20136 30121 40133 53007 333 20197 91046 555 10257 91013=",
"68817099999","2021-02-25T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","160,1,N,0118,1","99999,9,9,N","999999,9,9,9","+0241,1","+0119,1","10142,1",,"240,M,+0242,1","240,N,+0197,1","99999,9,10130,1","3,1,003,1,+999,9",,"4,99,0206,1,999","SYN07068817 46/// /1623 10241 20119 30130 40142 53003 333 10242 20197 91040=",
"68817099999","2021-02-25T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0118,1","99999,9,9,N","999999,9,9,9","+0251,1","+0125,1","10133,1",,"240,M,+0258,1","240,N,+0197,1","99999,9,10121,1","8,1,003,1,+999,9",,"4,99,0206,1,999","SYN08068817 36/// /1723 10251 20125 30121 40133 58003 333 10258 20197 91040 555 91013=",
"68817099999","2021-02-25T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0129,1","99999,9,9,N","999999,9,9,9","+0225,1","+0144,1","10129,1",,"240,M,+0258,1","240,N,+0224,1","99999,9,10117,1","7,1,006,1,+999,9",,"4,99,0211,1,999","SYN07068817 46/// /1725 10225 20144 30117 40129 57006 333 10258 20224 91041=",
"68817099999","2021-02-25T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0118,1","99999,9,9,N","999999,9,9,9","+0208,1","+0145,1","10143,1",,"120,M,+0258,1","120,N,+0208,1","99999,9,10131,1","3,1,012,1,+999,9",,"4,99,0196,1,999","SYN08068817 36/// /1723 10208 20145 30131 40143 53012 333 10258 20208 91038 555 91014=",
"68817099999","2021-02-25T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0124,1","99999,9,9,N","999999,9,9,9","+0203,1","+0151,1","10142,1",,"240,M,+0258,1","240,N,+0203,1","99999,9,10130,1","2,1,001,1,+999,9",,"4,99,0206,1,999","SYN07068817 46/// /1724 10203 20151 30130 40142 52001 333 10258 20203 91040=",
"68817099999","2021-02-26T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0118,1","99999,9,9,N","999999,9,9,9","+0200,1","+0153,1","10144,1",,"120,M,+0258,1","120,N,+0199,1","99999,9,10132,1","1,1,004,1,+999,9",,"4,99,0211,1,999","SYN08068817 36/// /1723 10200 20153 30132 40144 51004 333 10258 20199 91041 555 91014=",
"68817099999","2021-02-26T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","160,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0204,1","+0132,1","10132,1",,"240,M,+0258,1","240,N,+0199,1","99999,9,10120,1","8,1,006,1,+999,9",,"4,99,0185,1,999","SYN07068817 46/// /1621 10204 20132 30120 40132 58006 333 10258 20199 91036=",
"68817099999","2021-02-26T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0220,1","+0129,1","10139,1",,"240,N,+0199,1",,"99999,9,10127,1","3,1,004,1,+999,9",,"4,99,0185,1,999","SYN08068817 36/// /1721 10220 20129 30127 40139 53004 333 20199 91036 555 10258 91014=",
"68817099999","2021-02-26T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0247,1","+0143,1","10148,1",,"240,M,+0255,1","240,N,+0199,1","99999,9,10136,1","3,1,003,1,+999,9",,"4,99,0160,1,999","SYN07068817 46/// /1718 10247 20143 30136 40148 53003 333 10255 20199 91031=",
"68817099999","2021-02-26T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","180,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0276,1","+0155,1","10131,1",,"240,M,+0286,1","240,N,+0199,1","99999,9,10119,1","8,1,010,1,+999,9",,"4,99,0113,1,999","SYN08068817 36/// /1813 10276 20155 30119 40131 58010 333 10286 20199 91022 555 91013=",
"68817099999","2021-02-26T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0262,1","+0151,1","10117,1",,"240,M,+0290,1","240,N,+0256,1","99999,9,10105,1","7,1,012,1,+999,9",,"4,99,0149,1,999","SYN07068817 46/// /1718 10262 20151 30105 40117 57012 333 10290 20256 91029=",
"68817099999","2021-02-26T18:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0243,1","+0151,1","10120,1",,"120,M,+0290,1","120,N,+0235,1","99999,9,10108,1","3,1,002,1,+999,9",,"4,99,0149,1,999","SYN08068817 36/// /1718 10243 20151 30108 40120 53002 333 10290 20235 91029 555 91012=",
"68817099999","2021-02-26T21:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","160,1,N,0113,1","99999,9,9,N","999999,9,9,9","+0227,1","+0146,1","10123,1",,"240,M,+0290,1","240,N,+0226,1","99999,9,10111,1","2,1,008,1,+999,9",,"4,99,0201,1,999","SYN07068817 46/// /1622 10227 20146 30111 40123 52008 333 10290 20226 91039=",
"68817099999","2021-02-27T00:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0113,1","99999,9,9,N","999999,9,9,9","+0235,1","+0126,1","10117,1",,"120,M,+0290,1","120,N,+0223,1","99999,9,10105,1","8,1,001,1,+999,9",,"4,99,0211,1,999","SYN08068817 36/// /1722 10235 20126 30105 40117 58001 333 10290 20223 91041 555 91011=",
"68817099999","2021-02-27T03:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","140,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0237,1","+0122,1","10101,1",,"240,M,+0290,1","240,N,+0213,1","99999,9,10089,1","8,1,011,1,+999,9",,"4,99,0165,1,999","SYN07068817 46/// /1418 10237 20122 30089 40101 58011 333 10290 20213 91032=",
"68817099999","2021-02-27T06:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","140,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0227,1","+0136,1","10115,1",,"240,N,+0213,1",,"99999,9,10103,1","3,1,007,1,+999,9",,"4,99,0165,1,999","SYN08068817 36/// /1416 10227 20136 30103 40115 53007 333 20213 91032 555 10290 91011=",
"68817099999","2021-02-27T09:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","160,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0274,1","+0139,1","10125,1",,"240,M,+0284,1","240,N,+0213,1","99999,9,10113,1","3,1,006,1,+999,9",,"4,99,0160,1,999","SYN07068817 46/// /1616 10274 20139 30113 40125 53006 333 10284 20213 91031=",
"68817099999","2021-02-27T12:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0311,1","+0150,1","10118,1",,"240,M,+0318,1","240,N,+0213,1","99999,9,10106,1","8,1,005,1,+999,9",,"4,99,0144,1,999","SYN08068817 36/// /1716 10311 20150 30106 40118 58005 333 10318 20213 91028 555 91011=",
"68817099999","2021-02-27T15:00:00","4","-33.9","18.4333333","2.0","CAPE TOWN PORTNET, SF","FM-12","99999","V020","170,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0325,1","+0149,1","10102,1",,"240,M,+0334,1","240,N,+0312,1","99999,9,10090,1","7,1,015,1,+999,9",,"4,99,0134,1,999","SYN07068817 46/// /1717 10325 20149 30090 40102 57015 333 10334 20312 91026=",
